as_of_date,security_id,issuer_id,ticker,stock_code,stock_name,exchange,country,universe,native_taxonomy_label,taxonomy_source,taxonomy_version,icb_proxy_level1,icb_proxy_level3,mapping_version,mapping_method,confidence_score,confidence_band,mapping_effective_date,source_url,source_ts,run_id,effective_from,effective_to,is_current
2026-01-31,KRX:028300,KRX:028300,028300,028300,HLB,KRX,kr,kosdaq150,건강관리장비와용품,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:028670,KRX:028670,028670,028670,팬오션,KRX,kr,kospi200,해운사,naver_wics_primary,2026-01-31,Industrials,Transportation,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:029780,KRX:029780,029780,029780,삼성카드,KRX,kr,kospi200,카드,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:030000,KRX:030000,030000,030000,제일기획,KRX,kr,kospi200,광고,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:030200,KRX:030200,030200,030200,KT,KRX,kr,kospi200,다각화된통신서비스,naver_wics_primary,2026-01-31,Telecommunications,Telecommunications Service Providers,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:030520,KRX:030520,030520,030520,한글과컴퓨터,KRX,kr,kosdaq150,소프트웨어,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:031980,KRX:031980,031980,031980,피에스케이홀딩스,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:032190,KRX:032190,032190,032190,다우데이타,KRX,kr,kosdaq150,증권,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:032500,KRX:032500,032500,032500,케이엠더블유,KRX,kr,kosdaq150,통신장비,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:032640,KRX:032640,032640,032640,LG유플러스,KRX,kr,kospi200,무선통신서비스,naver_wics_primary,2026-01-31,Telecommunications,Telecommunications Service Providers,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:032820,KRX:032820,032820,032820,우리기술,KRX,kr,kosdaq150,우주항공과국방,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:032830,KRX:032830,032830,032830,삼성생명,KRX,kr,kospi200,생명보험,naver_wics_primary,2026-01-31,Financials,Insurance,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:033100,KRX:033100,033100,033100,제룡전기,KRX,kr,kosdaq150,전기장비,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:033500,KRX:033500,033500,033500,동성화인텍,KRX,kr,kosdaq150,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:033780,KRX:033780,033780,033780,KT&G,KRX,kr,kospi200,담배,naver_wics_primary,2026-01-31,Consumer Staples,"Food, Beverage and Tobacco",kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:034020,KRX:034020,034020,034020,두산에너빌리티,KRX,kr,kospi200,기계,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:034220,KRX:034220,034220,034220,LG디스플레이,KRX,kr,kospi200,디스플레이패널,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:034230,KRX:034230,034230,034230,파라다이스,KRX,kr,kospi200,"호텔,레스토랑,레저",naver_wics_primary,2026-01-31,Consumer Discretionary,Travel and Leisure,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:034730,KRX:034730,034730,034730,SK,KRX,kr,kospi200,석유와가스,naver_wics_primary,2026-01-31,Energy,"Oil, Gas and Coal",kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:035250,KRX:035250,035250,035250,강원랜드,KRX,kr,kospi200,"호텔,레스토랑,레저",naver_wics_primary,2026-01-31,Consumer Discretionary,Travel and Leisure,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:035420,KRX:035420,035420,035420,NAVER,KRX,kr,kospi200,양방향미디어와서비스,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,ticker_rule,0.92,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:035720,KRX:035720,035720,035720,카카오,KRX,kr,kospi200,양방향미디어와서비스,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:035760,KRX:035760,035760,035760,CJ ENM,KRX,kr,kosdaq150,방송과엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:035900,KRX:035900,035900,035900,JYP Ent.,KRX,kr,kosdaq150,방송과엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036460,KRX:036460,036460,036460,한국가스공사,KRX,kr,kospi200,가스유틸리티,naver_wics_primary,2026-01-31,Utilities,Utilities,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036540,KRX:036540,036540,036540,SFA반도체,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036570,KRX:036570,036570,036570,엔씨소프트,KRX,kr,kospi200,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036620,KRX:036620,036620,036620,감성코퍼레이션,KRX,kr,kosdaq150,"섬유,의류,신발,호화품",naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036810,KRX:036810,036810,036810,에프에스티,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036830,KRX:036830,036830,036830,솔브레인홀딩스,KRX,kr,kosdaq150,전기제품,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:036930,KRX:036930,036930,036930,주성엔지니어링,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:039030,KRX:039030,039030,039030,이오테크닉스,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:039200,KRX:039200,039200,039200,오스코텍,KRX,kr,kosdaq150,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:039490,KRX:039490,039490,039490,키움증권,KRX,kr,kospi200,증권,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:041190,KRX:041190,041190,041190,우리기술투자,KRX,kr,kosdaq150,창업투자,naver_wics_primary,2026-01-31,Financials,Financial Services,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:041510,KRX:041510,041510,041510,에스엠,KRX,kr,kosdaq150,방송과엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:042000,KRX:042000,042000,042000,카페24,KRX,kr,kosdaq150,IT서비스,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:042660,KRX:042660,042660,042660,한화오션,KRX,kr,kospi200,조선,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:042700,KRX:042700,042700,042700,한미반도체,KRX,kr,kospi200,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:046890,KRX:046890,046890,046890,서울반도체,KRX,kr,kosdaq150,디스플레이장비및부품,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:047040,KRX:047040,047040,047040,대우건설,KRX,kr,kospi200,건설,naver_wics_primary,2026-01-31,Industrials,Construction and Materials,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:047050,KRX:047050,047050,047050,포스코인터내셔널,KRX,kr,kospi200,무역회사와판매업체,naver_wics_primary,2026-01-31,Industrials,Industrial Support Services,kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:047810,KRX:047810,047810,047810,한국항공우주,KRX,kr,kospi200,우주항공과국방,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:048410,KRX:048410,048410,048410,현대바이오,KRX,kr,kosdaq150,화장품,naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:050890,KRX:050890,050890,050890,쏠리드,KRX,kr,kosdaq150,통신장비,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:051600,KRX:051600,051600,051600,한전KPS,KRX,kr,kospi200,전기유틸리티,naver_wics_primary,2026-01-31,Utilities,Utilities,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:051900,KRX:051900,051900,051900,LG생활건강,KRX,kr,kospi200,화장품,naver_wics_primary,2026-01-31,Consumer Discretionary,Personal Goods,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:051910,KRX:051910,051910,051910,LG화학,KRX,kr,kospi200,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,ticker_rule,0.91,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:052400,KRX:052400,052400,052400,코나아이,KRX,kr,kosdaq150,IT서비스,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:052690,KRX:052690,052690,052690,한전기술,KRX,kr,kospi200,전기유틸리티,naver_wics_primary,2026-01-31,Utilities,Utilities,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:053030,KRX:053030,053030,053030,바이넥스,KRX,kr,kosdaq150,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:053800,KRX:053800,053800,053800,안랩,KRX,kr,kosdaq150,소프트웨어,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:055550,KRX:055550,055550,055550,신한지주,KRX,kr,kospi200,은행,naver_wics_primary,2026-01-31,Financials,Banks,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:056080,KRX:056080,056080,056080,유진로봇,KRX,kr,kosdaq150,기계,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:056190,KRX:056190,056190,056190,에스에프에이,KRX,kr,kosdaq150,기계,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:058470,KRX:058470,058470,058470,리노공업,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:058610,KRX:058610,058610,058610,에스피지,KRX,kr,kosdaq150,전기제품,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:058970,KRX:058970,058970,058970,엠로,KRX,kr,kosdaq150,소프트웨어,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:059090,KRX:059090,059090,059090,미코,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:060250,KRX:060250,060250,060250,NHN KCP,KRX,kr,kosdaq150,IT서비스,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:060280,KRX:060280,060280,060280,큐렉소,KRX,kr,kosdaq150,건강관리장비와용품,naver_wics_primary,2026-01-31,Health Care,Health Care Equipment and Services,kr_icb_proxy_v1,native_label_exact,0.85,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:060370,KRX:060370,060370,060370,LS마린솔루션,KRX,kr,kosdaq150,건설,naver_wics_primary,2026-01-31,Industrials,Construction and Materials,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:062040,KRX:062040,062040,062040,산일전기,KRX,kr,kospi200,전기장비,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:064350,KRX:064350,064350,064350,현대로템,KRX,kr,kospi200,우주항공과국방,naver_wics_primary,2026-01-31,Industrials,Industrial Engineering,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:064400,KRX:064400,064400,064400,LG씨엔에스,KRX,kr,kospi200,IT서비스,naver_wics_primary,2026-01-31,Technology,Software and Computer Services,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:064760,KRX:064760,064760,064760,티씨케이,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:065350,KRX:065350,065350,065350,신성델타테크,KRX,kr,kosdaq150,가정용기기와용품,naver_wics_primary,2026-01-31,Consumer Discretionary,Household Goods and Home Construction,kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:066570,KRX:066570,066570,066570,LG전자,KRX,kr,kospi200,전자제품,naver_wics_primary,2026-01-31,Technology,Technology Hardware and Equipment,kr_icb_proxy_v1,native_label_exact,0.82,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:066970,KRX:066970,066970,066970,엘앤에프,KRX,kr,kospi200,전기제품,naver_wics_primary,2026-01-31,Industrials,Electronic and Electrical Equipment,kr_icb_proxy_v1,ticker_rule,0.87,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:067160,KRX:067160,067160,067160,SOOP,KRX,kr,kosdaq150,양방향미디어와서비스,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.83,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:067310,KRX:067310,067310,067310,하나마이크론,KRX,kr,kosdaq150,반도체와반도체장비,naver_wics_primary,2026-01-31,Technology,Semiconductors and Semiconductor Equipment,kr_icb_proxy_v1,native_label_exact,0.9,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:068270,KRX:068270,068270,068270,셀트리온,KRX,kr,kospi200,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:068760,KRX:068760,068760,068760,셀트리온제약,KRX,kr,kosdaq150,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:069080,KRX:069080,069080,069080,웹젠,KRX,kr,kosdaq150,게임엔터테인먼트,naver_wics_primary,2026-01-31,Consumer Discretionary,Media,kr_icb_proxy_v1,native_label_exact,0.84,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:069260,KRX:069260,069260,069260,TKG휴켐스,KRX,kr,kospi200,화학,naver_wics_primary,2026-01-31,Basic Materials,Chemicals,kr_icb_proxy_v1,native_label_exact,0.86,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
2026-01-31,KRX:069620,KRX:069620,069620,069620,대웅제약,KRX,kr,kospi200,제약,naver_wics_primary,2026-01-31,Health Care,Pharmaceuticals and Biotechnology,kr_icb_proxy_v1,native_label_exact,0.88,high,2026-01-31,data/raw/kr/2026-01-31/constituents.parquet,2026-01-31T00:00:00+00:00,kr-proxy-2026-01-31,2026-01-31,,True
